Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
A24019EM0_4322_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,4734.4599336000001,6267.5626393000002,6182.9203735999999,6487.8352966000002,7353.4358818999999,6932.3423763999999,8369.1232560999997,8519.5359611000003,10003.90427207947,9605.4011459350586,5134.46622518,4435.4967929000004
A24019EM0_4322_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24019EM0_4880_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,118933.77344999999,97622.035294000001,94554.587111000001,93248.426238999993,92428.065843000004,91200.853478000005,82517.276677000002,75274.611392999999,71222.140035629287,72075.451428413391,77608.9840214,66311.915294999999
A24019EM0_4880_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,3450.4799498000002,2475.1442413,2479.1864394999998,2441.0715788000002,2434.4574130999999,2412.0258023000001,2688.4163970999998,2895.3036425999999,3021.6323699951176,2957.5498733520508,2490.45588778,2497.9688532999999
A24019EM0_4880_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,1267.6180420000001,810.17352289999997,810.17352289999997,810.17352289999997,810.17352289999997,810.17352289999997,810.17352289999997,810.17352289999997,810.17352294921886,810.17352294921886,810.17352133999998,810.17352029999995
A24019EM0_4880_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,3808.443115,3967.8459469999998,4019.110107,4045.9489749999998,4074.3549800000001,3884.6831050000001,4641.4370120000003,4511.419922,4434.59716796875,4414.90380859375,2944.5947717999998,2228.2512149999998
A24019EM0_4880_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,12968.718283,13279.67834,12964.909168,13440.051665999999,13789.256868,14041.579381,13454.037260999999,13521.440578,13726.201507568361,13477.188995361328,10726.58232274,9234.3644258999993
A24019EM0_4880_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,13990.610350000001,12760.849609999999,5406.5961909999996,7966.1450199999999,5771.5249020000001,6177.6967770000001,5127.0087890000004,4412.9780270000001,6612.119140625,6778.14208984375,4209.2547963999996,3411.0272
A24019EM0_4881_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,48072.715407000003,39457.346830000002,38219.934070000003,37691.374293000001,37524.494121000003,36863.804938000001,33354.283614,30425.229995000002,28787.060450077057,29132.750985145569,31370.399576200001,26804.043247000001
A24019EM0_4881_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,3977.7847292000001,3193.4061732999999,3211.1993710000002,3230.1308902999999,3220.9180756999999,3242.3202366999999,3516.116943,3407.3956050000002,3400.5445709228511,3341.448120117188,3228.6817214800003,3240.3366218000001
A24019EM0_4881_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,1643.6929929999999,1050.535034,1050.535034,1050.535034,1050.535034,1050.535034,1050.535034,1050.535034,1050.5350341796877,1050.5350341796877,1050.5350466,1050.5350550000001
A24019EM0_4881_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,9981.2568360000005,9488.1542969999991,9506.6191409999992,9523.5126949999994,9496.0351559999999,8982.9443360000005,9175.7441409999992,11187.5,11442.919921875,11432.1298828125,6950.7095250000002,5246.769781
A24019EM0_4881_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,20679.641377,19045.147453000001,18579.018368000001,18382.398314999999,18722.460325,33477.191164000003,32086.787479999999,32453.575079999999,35204.035522460938,34374.374389648445,14830.445233400002,12331.396477
A24019EM0_4881_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,154354.03906000001,67640.060977000001,59765.314050000001,60422.743739999998,32925.566010000002,36155.774989999998,51052.250610000003,31429.6803,19508.879513740536,21326.238888740536,83286.0184974,98966.488129000005
A24019EM0_4883_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,44103.230084000003,36200.209075999999,32174.271215000001,31731.864336999999,31401.171839999999,30673.866709000002,27595.532285000001,24878.451617999999,23549.446711540226,23837.200405836098,26022.130556,21920.703450000001
A24019EM0_4883_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,9288.1867679999996,8074.8070988999998,8035.5898133999999,8039.6883244999999,8087.5842282000003,8027.4000552999996,8038.9891055999997,7798.6961061000002,8185.7567138671875,7962.7186279296884,8080.7955622199997,8110.9327280999996
A24019EM0_4883_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,3750.9860840000001,2397.3701169999999,2397.3701169999999,2397.3701169999999,2397.3701169999999,2397.3701169999999,2397.3701169999999,2397.3701169999999,2397.3701171875,2397.3701171875,2397.3701308,2397.37014
A24019EM0_4883_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,4063.0639649999998,4489.0297849999997,4692.7377930000002,4780.6362300000001,4802.9770509999998,4579.4721680000002,5398.9331050000001,4433.3388670000004,4578.712890625,4567.98193359375,3463.6221857999999,2644.211781
A24019EM0_4883_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,4498.3043209999996,4350.3179929999997,4270.3760990000001,5090.4891359000003,4824.1735236000004,5510.9270020000004,5461.5178225999998,5484.2598877,5589.9291381835947,5441.5117492675772,3931.08828176,3704.8964036000002
A24019EM0_4883_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,1964.1719969999999,1964.1719969999999,1964.1719969999999,1964.1719969999999,1964.1719969999999,13.716279979999999,13.716279979999999,13.71627998352051,13.71627998352051,793.89181080000003,13.705019999999999
A24019EM0_4884_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,20338.441301999999,16694.747178000001,14838.966441,14633.361403999999,14482.458005,14182.585935999999,12756.996483000001,11494.577718,10858.503635644913,10991.523766517639,12000.535110000001,10108.247556
A24019EM0_4884_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,3145.8219912999998,2735.5124973000002,2724.1968075,2744.8068085999998,2743.3474277999999,2743.0190281,2876.8387142000001,2832.1544746,2978.2626037597656,2894.0995330810551,2740.1882301599999,2750.8491786
A24019EM0_4884_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,512.23089600000003,327.3825989,327.3825989,327.3825989,327.3825989,327.3825989,327.3825989,327.3825989,327.38259887695307,327.38259887695307,327.38259613999998,327.38259429999999
A24019EM0_4884_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,0,630.03759769999999,636.17810059999999,638.11938480000003,642.94787599999995,614.03601070000002,397.18740839999998,302.2470093,280.70770263671875,282.07110595703125,465.88296511999999,352.3528748
A24019EM0_4884_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,1152.3416013000001,1183.8795365999999,1154.5921096,1261.4112854,1329.4565735000001,1347.3875121999999,760.7990264,648.30419919999997,646.67799377441395,643.13670349121105,992.95486630000005,885.19670410000003
A24019EM0_4885_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,77579.131552999999,63676.758908000003,56597.051222000002,55811.800926999997,55243.203702999999,54096.752767999998,48660.516122000001,43846.506144999999,41421.616410255432,41922.911445140853,45769.077927200007,38550.429064000004
A24019EM0_4885_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,9774.2971190000007,8467.7432864000002,8437.8819278999999,8554.3094789000006,8511.8066103000001,8566.3360902999993,8357.0303038000002,8189.7898938999997,8462.3731079101562,8252.7322692871112,8489.0862926400005,8523.2225357999996
A24019EM0_4885_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,1047.159058,669.27178960000003,669.27178960000003,669.27178960000003,669.27178960000003,669.27178960000003,669.27178960000003,669.27178960000003,669.27178955078114,669.27178955078114,669.27178851999997,669.27178779999997
A24019EM0_4885_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,6302.4589839999999,5800.1757809999999,5798.3701170000004,5807.6279299999997,5799.7822269999997,5499.341797,7088.0708009999998,8057.4340819999998,7950.9931640625,8020.921875,4235.7783372000004,3194.0504839999999
A24019EM0_4885_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,9051.3901365999991,8757.0532984000001,8540.9059297999993,8234.5809320000008,8899.6165765999995,8377.2030030000005,10537.888794,10606.701660000001,12036.98388671875,11566.531860351563,6684.4687089199997,5446.843895
A24019EM0_4885_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,1236.4820560000001,1407.1735538,1407.1735538,1407.1735538,170.69149780000001,170.69149780000001,1.213127971,1.213127971,1.213127970695496,1.213127970695496,563.59670124799993,1.21213288
A24019EM0_4886_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,13562.440983,11131.441849000001,9894.0566600000002,9755.7105632999992,9694.1238907999996,9456.4503435000006,8505.6416745000006,7664.2138445000001,7240.0467580556879,7327.7445929050436,8000.5921725799999,6738.2825143
A24019EM0_4886_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,4715.0855099999999,4163.5596468000003,4145.2560274999996,4191.1250004000003,4196.8734585000002,4195.6014095,4368.2230221999998,4215.5762516000004,4432.2239379882812,4305.2294921875,4170.2869891399996,4186.9742968999999
A24019EM0_4886_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,2288.843018,1462.869995,1462.869995,1462.869995,1462.869995,1462.869995,1462.869995,1462.869995,1462.8699951171875,1462.8699951171875,1462.8699698,1462.8699529999999
A24019EM0_4886_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,0,199.52250670000001,196.30760190000001,195.24249270000001,196.3202972,187.23139950000001,23.622869489999999,58.546829219999999,55.369899749755852,54.286899566650391,142.92097338000002,107.3298877
A24019EM0_4886_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,1046.0248326999999,1050.7133025999999,1025.2898892999999,1033.9642563,1053.4991723000001,1070.3999289999999,320.07040407,318.14093019000001,317.34435272216803,315.62600708007807,828.44822635599996,697.22045105999996
A24019EM0_4886_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24019EM0_4887_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,1757.5685877999999,1441.8137741999999,1394.5890945000001,1378.4986921,1365.2166827000001,1348.7713922999999,1218.9685328999999,1112.7548601000001,1052.9981825947762,1064.974789172411,1146.515143608,981.13250968
A24019EM0_4887_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,707.52228545000003,623.20298004999995,620.46723939000003,628.00880430999996,623.52464678000001,628.58861922999995,625.84403996000003,602.87374301,632.84205627441395,615.09218215942383,624.24144255600004,626.75757799999997
A24019EM0_4887_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,3640.7490229999999,2326.915039,2326.915039,2326.915039,2326.915039,2326.915039,2326.915039,2326.915039,2326.9150390625,2326.9150390625,2326.9150329999998,2326.9150289999998
A24019EM0_4887_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,0,608.35162349999996,594.42858890000002,581.35272220000002,583.84069820000002,550.64038089999997,275.5332947,287.32830810000002,295.98968505859381,296.84219360351557,432.08441221999999,323.85496110000003
A24019EM0_4887_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,257.28860470000001,252.47520449999999,245.772705,239.12490080000001,300.36533732999999,244.01530460000001,276.89930720000001,278.86399840000001,288.54097843170166,283.11976957321173,195.16939847999998,161.43386079999999
A24019EM0_4887_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24019EM0_4888_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,25752.389801000001,21136.394606999998,18786.807989000001,18527.788282000001,18338.201969000002,17957.342399000001,16153.756361,14554.410078999999,13748.786973953249,13917.580813169479,15194.009906000001,12798.811184
A24019EM0_4888_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,2412.3405461000002,1967.2260434,1958.1056209000001,1951.5599818999999,1946.6940691,1937.7413481000001,1958.2941056,1944.4286522,2020.0846710205076,1967.5278625488281,1968.6616972000002,1975.6990814000001
A24019EM0_4888_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,4866.2231449999999,3110.1530760000001,3110.1530760000001,3110.1530760000001,3110.1530760000001,3110.1530760000001,3110.1530760000001,3110.1530760000001,3110.153076171875,3110.153076171875,3110.1530855999999,3110.153092
A24019EM0_4888_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,2819.3000489999999,3106.1259770000001,3249.2639159999999,3325.5649410000001,3333.298096,3174.5439449999999,3216.544922,2812.4750979999999,2856.8420410156245,2849.5979003906245,2398.9662749999998,1832.101181
A24019EM0_4888_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,2368.5480040000002,2877.4180298000001,2808.9294811999998,3048.3907167000002,3193.5769961999999,3265.1127319000002,3130.9468127999999,3135.3472286000001,3377.2744903564449,3309.3866577148442,2404.6879263199999,2135.1935564
A24019EM0_4888_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,0
A24019EM0_4889_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,22199.663805,18221.366552,16196.64407,15969.628951000001,15868.970867,15479.406512,13927.186938000001,12547.610565999999,11851.795732736584,11997.02924144268,13096.6988162,11030.068647
A24019EM0_4889_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,2798.2469783000001,2421.6566235,2413.9885181999998,2435.2278138000001,2442.0839076000002,2441.1065822,2500.1625064999998,2455.8729653,2580.3715362548833,2509.0585403442383,2428.27361088,2437.7970059999998
A24019EM0_4889_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,424.70651249999997,271.44299319999999,271.44299319999999,271.44299319999999,271.44299319999999,271.44299319999999,271.44299319999999,271.44299319999999,271.44299316406244,271.44299316406244,271.44299439999998,271.44299519999998
A24019EM0_4889_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,749.03320310000004,772.33642580000003,801.24572750000004,814.60089110000001,813.55670169999996,783.77111820000005,963.97241210000004,845.60321039999997,829.82830810546875,827.2650146484375,589.14570193999998,447.74568490000001
A24019EM0_4889_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,3384.5817867999999,3225.0733488999999,3146.9732816000001,3137.7468678,3161.8865661999998,3196.9814882999999,3048.0220945999999,3037.1690678,3051.897727966309,3027.8246879577637,2511.3941117600002,2087.6746652000002
A24019EM0_4889_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0.079333298,6.906993866,6.906993866,6.906993866,6.906993866,6.906993866,1.213127971,1.213127971,1.213127970695496,298.45721435546875,3.5376059672,1.291347368
A24019EM0_4890_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,27587.888673000001,22643.761693,21931.111528000001,21630.614103,21440.181756999998,21155.178068000001,19139.725466,17460.747954999999,16520.70331287384,16718.266367435452,18001.636288600002,15381.986129000001
F24005WM0_3742_0000,24005,BALTIMORE,Patapsco/Back,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
A24019EM0_4890_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,1556.9773405000001,1178.3334043,1164.3283197999999,1158.3686832999999,1145.1098704000001,1139.3987198,923.39397811000003,932.76791187000003,990.5115509033202,968.38361930847191,1170.4147831,1174.4724252999999
A24019EM0_4890_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,434.4298096,277.65750120000001,277.65750120000001,277.65750120000001,277.65750120000001,277.65750120000001,277.65750120000001,277.65750120000001,277.65750122070312,277.65750122070312,277.65750348,277.65750500000001
A24019EM0_4890_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Septic,0,1780.0379640000001,1922.6920170000001,1997.241943,2052.3659670000002,1993.024048,2194.7290039999998,2108.0390630000002,2152.115966796875,2179.076904296875,1427.6920338,1097.692045
A24019EM0_4890_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Stormwater,1409.1997681,2227.5600430999998,2185.5021969999998,2337.2887876999998,2547.3075256000002,2553.6000671000002,4029.6213379000001,4153.8760380000003,3963.7736511230469,3862.909545898438,1860.5383836999999,1643.8958415
A24019EM0_4890_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
A24019EM0_4891_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Agriculture,588.81303773000002,482.97514214,467.17610618999998,461.43055799000001,456.51540519999998,450.87479580000002,406.36424254999997,373.54929014999999,353.6198293715716,357.94139383733273,384.016581546,328.57689844999999
A24019EM0_4891_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Forest,249.60895923999999,221.25399203000001,220.22535418999999,222.85776423999999,223.12777424999999,223.23199079,215.03152367999999,217.66511539000001,228.84685325622559,222.27751350402832,221.56565264599999,222.45918495000001
A24019EM0_4891_0000,24019,DORCHESTER,Choptank,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,2159.1599120000001,1379.985962,1379.985962,1379.985962,1379.985962,1379.985962,1379.985962,1379.985962,1379.9859619140625,1379.9859619140625,1379.9859710000001,1379.985977
